LONG_SCHOOL_YEAR,SCHOOL_DISTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,SUBGRP_DESC,TEST_CMPNT_TYP_CD,NATIONAL_NUM_TESTED_CNT,STATE_NUM_TESTED_CNT,DSTRCT_NUM_TESTED_CNT,INSTN_NUM_TESTED_CNT,STATE_AVG_SCORE_VAL,DSTRCT_AVG_SCORE_VAL,INSTN_AVG_SCORE_VAL
2012-13,656,Fayette County,192,Sandy Creek High School,All Students,Combined,1295267,86575,1884,272,1443,1562,1483
2012-13,656,Fayette County,192,Sandy Creek High School,All Students,Mathematics,1295267,86626,1889,271,486,529,505
2012-13,656,Fayette County,192,Sandy Creek High School,All Students,Reading,1295267,86602,1882,272,486,526,501
2012-13,656,Fayette County,192,Sandy Creek High School,All Students,Writing,1295267,86498,1882,274,471,506,476
2012-13,656,Fayette County,198,Starrs Mill High School,All Students,Combined,1295267,86575,1884,445,1443,1562,1613
2012-13,656,Fayette County,198,Starrs Mill High School,All Students,Mathematics,1295267,86626,1889,445,486,529,548
2012-13,656,Fayette County,198,Starrs Mill High School,All Students,Reading,1295267,86602,1882,445,486,526,541
2012-13,656,Fayette County,198,Starrs Mill High School,All Students,Writing,1295267,86498,1882,446,471,506,524
2012-13,656,Fayette County,398,Fayette County High School,All Students,Combined,1295267,86575,1884,226,1443,1562,1456
2012-13,656,Fayette County,398,Fayette County High School,All Students,Mathematics,1295267,86626,1889,228,486,529,493
2012-13,656,Fayette County,398,Fayette County High School,All Students,Reading,1295267,86602,1882,225,486,526,491
2012-13,656,Fayette County,398,Fayette County High School,All Students,Writing,1295267,86498,1882,225,471,506,471
2012-13,657,Floyd County,107,Pepperell High School,All Students,Combined,1295267,86575,186,31,1443,1535,1626
2012-13,657,Floyd County,107,Pepperell High School,All Students,Mathematics,1295267,86626,187,31,486,513,559
2012-13,657,Floyd County,107,Pepperell High School,All Students,Reading,1295267,86602,187,31,486,520,556
2012-13,657,Floyd County,107,Pepperell High School,All Students,Writing,1295267,86498,185,31,471,502,511
2012-13,657,Floyd County,111,Model High,All Students,Combined,1295267,86575,186,68,1443,1535,1490
2012-13,657,Floyd County,111,Model High,All Students,Mathematics,1295267,86626,187,68,486,513,499
2012-13,657,Floyd County,111,Model High,All Students,Reading,1295267,86602,187,69,486,520,505
2012-13,657,Floyd County,111,Model High,All Students,Writing,1295267,86498,185,67,471,502,486
2012-13,657,Floyd County,401,Armuchee High School,All Students,Combined,1295267,86575,186,56,1443,1535,1573
2012-13,657,Floyd County,401,Armuchee High School,All Students,Mathematics,1295267,86626,187,56,486,513,522
2012-13,657,Floyd County,401,Armuchee High School,All Students,Reading,1295267,86602,187,56,486,520,534
2012-13,657,Floyd County,401,Armuchee High School,All Students,Writing,1295267,86498,185,56,471,502,517
2012-13,657,Floyd County,5050,Coosa High School,All Students,Combined,1295267,86575,186,31,1443,1535,1474
2012-13,657,Floyd County,5050,Coosa High School,All Students,Mathematics,1295267,86626,187,32,486,513,479
2012-13,657,Floyd County,5050,Coosa High School,All Students,Reading,1295267,86602,187,31,486,520,493
2012-13,657,Floyd County,5050,Coosa High School,All Students,Writing,1295267,86498,185,31,471,502,502
2012-13,658,Forsyth County,107,West Forsyth High School,All Students,Combined,1295267,86575,2718,571,1443,1581,1547
2012-13,658,Forsyth County,107,West Forsyth High School,All Students,Mathematics,1295267,86626,2721,572,486,538,526
2012-13,658,Forsyth County,107,West Forsyth High School,All Students,Reading,1295267,86602,2711,572,486,528,521
2012-13,658,Forsyth County,107,West Forsyth High School,All Students,Writing,1295267,86498,2723,570,471,514,501
2012-13,658,Forsyth County,190,South Forsyth High School,All Students,Combined,1295267,86575,2718,608,1443,1581,1668
2012-13,658,Forsyth County,190,South Forsyth High School,All Students,Mathematics,1295267,86626,2721,614,486,538,566
2012-13,658,Forsyth County,190,South Forsyth High School,All Students,Reading,1295267,86602,2711,602,486,528,555
2012-13,658,Forsyth County,190,South Forsyth High School,All Students,Writing,1295267,86498,2723,608,471,514,547
2012-13,658,Forsyth County,195,North Forsyth High School,All Students,Combined,1295267,86575,2718,467,1443,1581,1542
2012-13,658,Forsyth County,195,North Forsyth High School,All Students,Mathematics,1295267,86626,2721,466,486,538,524
2012-13,658,Forsyth County,195,North Forsyth High School,All Students,Reading,1295267,86602,2711,466,486,528,516
2012-13,658,Forsyth County,195,North Forsyth High School,All Students,Writing,1295267,86498,2723,469,471,514,502
2012-13,658,Forsyth County,214,Lambert High School,All Students,Combined,1295267,86575,2718,760,1443,1581,1598
2012-13,658,Forsyth County,214,Lambert High School,All Students,Mathematics,1295267,86626,2721,755,486,538,550
2012-13,658,Forsyth County,214,Lambert High School,All Students,Reading,1295267,86602,2711,760,486,528,530
2012-13,658,Forsyth County,214,Lambert High School,All Students,Writing,1295267,86498,2723,765,471,514,518
2012-13,658,Forsyth County,218,Forsyth Academy,All Students,Combined,1295267,86575,2718,17,1443,1581,1419
2012-13,658,Forsyth County,218,Forsyth Academy,All Students,Mathematics,1295267,86626,2721,17,486,538,471
2012-13,658,Forsyth County,218,Forsyth Academy,All Students,Reading,1295267,86602,2711,18,486,528,491
2012-13,658,Forsyth County,218,Forsyth Academy,All Students,Writing,1295267,86498,2723,17,471,514,457
2012-13,658,Forsyth County,219,i-Achieve Academy,All Students,Combined,1295267,86575,2718,6,1443,1581,
2012-13,658,Forsyth County,219,i-Achieve Academy,All Students,Mathematics,1295267,86626,2721,6,486,538,
2012-13,658,Forsyth County,219,i-Achieve Academy,All Students,Reading,1295267,86602,2711,6,486,528,
2012-13,658,Forsyth County,219,i-Achieve Academy,All Students,Writing,1295267,86498,2723,6,471,514,
2012-13,658,Forsyth County,5050,Forsyth Central High School,All Students,Combined,1295267,86575,2718,289,1443,1581,1492
2012-13,658,Forsyth County,5050,Forsyth Central High School,All Students,Mathematics,1295267,86626,2721,291,486,538,502
2012-13,658,Forsyth County,5050,Forsyth Central High School,All Students,Reading,1295267,86602,2711,287,486,528,505
2012-13,658,Forsyth County,5050,Forsyth Central High School,All Students,Writing,1295267,86498,2723,288,471,514,485
2012-13,659,Franklin County,3050,Franklin County High School,All Students,Combined,1295267,86575,179,179,1443,1418,1418
2012-13,659,Franklin County,3050,Franklin County High School,All Students,Mathematics,1295267,86626,176,176,486,471,471
2012-13,659,Franklin County,3050,Franklin County High School,All Students,Reading,1295267,86602,178,178,486,482,482
2012-13,659,Franklin County,3050,Franklin County High School,All Students,Writing,1295267,86498,183,183,471,465,465
2012-13,660,Fulton County,106,Milton High School,All Students,Combined,1295267,86575,6913,793,1443,1592,1676
2012-13,660,Fulton County,106,Milton High School,All Students,Mathematics,1295267,86626,6930,792,486,540,569
2012-13,660,Fulton County,106,Milton High School,All Students,Reading,1295267,86602,6914,792,486,527,556
2012-13,660,Fulton County,106,Milton High School,All Students,Writing,1295267,86498,6894,795,471,525,551
2012-13,660,Fulton County,118,Hapeville Charter Career Academy,All Students,Combined,1295267,86575,6913,117,1443,1592,1224
2012-13,660,Fulton County,118,Hapeville Charter Career Academy,All Students,Mathematics,1295267,86626,6930,115,486,540,398
2012-13,660,Fulton County,118,Hapeville Charter Career Academy,All Students,Reading,1295267,86602,6914,117,486,527,417
2012-13,660,Fulton County,118,Hapeville Charter Career Academy,All Students,Writing,1295267,86498,6894,118,471,525,409
2012-13,660,Fulton County,119,Cambridge High School,All Students,Combined,1295267,86575,6913,201,1443,1592,1600
2012-13,660,Fulton County,119,Cambridge High School,All Students,Mathematics,1295267,86626,6930,203,486,540,545
2012-13,660,Fulton County,119,Cambridge High School,All Students,Reading,1295267,86602,6914,199,486,527,532
2012-13,660,Fulton County,119,Cambridge High School,All Students,Writing,1295267,86498,6894,202,471,525,524
2012-13,660,Fulton County,176,Banneker High School,All Students,Combined,1295267,86575,6913,83,1443,1592,1217
2012-13,660,Fulton County,176,Banneker High School,All Students,Mathematics,1295267,86626,6930,83,486,540,403
2012-13,660,Fulton County,176,Banneker High School,All Students,Reading,1295267,86602,6914,83,486,527,417
2012-13,660,Fulton County,176,Banneker High School,All Students,Writing,1295267,86498,6894,84,471,525,397
2012-13,660,Fulton County,191,Roswell High School,All Students,Combined,1295267,86575,6913,727,1443,1592,1660
2012-13,660,Fulton County,191,Roswell High School,All Students,Mathematics,1295267,86626,6930,732,486,540,558
2012-13,660,Fulton County,191,Roswell High School,All Students,Reading,1295267,86602,6914,725,486,527,547
2012-13,660,Fulton County,191,Roswell High School,All Students,Writing,1295267,86498,6894,725,471,525,555
2012-13,660,Fulton County,198,Centennial High School,All Students,Combined,1295267,86575,6913,471,1443,1592,1584
2012-13,660,Fulton County,198,Centennial High School,All Students,Mathematics,1295267,86626,6930,472,486,540,533
2012-13,660,Fulton County,198,Centennial High School,All Students,Reading,1295267,86602,6914,473,486,527,529
2012-13,660,Fulton County,198,Centennial High School,All Students,Writing,1295267,86498,6894,469,471,525,522
2012-13,660,Fulton County,203,Northview High School,All Students,Combined,1295267,86575,6913,660,1443,1592,1791
2012-13,660,Fulton County,203,Northview High School,All Students,Mathematics,1295267,86626,6930,659,486,540,626
2012-13,660,Fulton County,203,Northview High School,All Students,Reading,1295267,86602,6914,661,486,527,580
2012-13,660,Fulton County,203,Northview High School,All Students,Writing,1295267,86498,6894,660,471,525,584
2012-13,660,Fulton County,205,Alpharetta High School,All Students,Combined,1295267,86575,6913,671,1443,1592,1706
2012-13,660,Fulton County,205,Alpharetta High School,All Students,Mathematics,1295267,86626,6930,680,486,540,582
2012-13,660,Fulton County,205,Alpharetta High School,All Students,Reading,1295267,86602,6914,671,486,527,560
2012-13,660,Fulton County,205,Alpharetta High School,All Students,Writing,1295267,86498,6894,662,471,525,564
2012-13,660,Fulton County,291,Creekside High School,All Students,Combined,1295267,86575,6913,223,1443,1592,1277
2012-13,660,Fulton County,291,Creekside High School,All Students,Mathematics,1295267,86626,6930,221,486,540,425
2012-13,660,Fulton County,291,Creekside High School,All Students,Reading,1295267,86602,6914,222,486,527,432
2012-13,660,Fulton County,291,Creekside High School,All Students,Writing,1295267,86498,6894,225,471,525,420
2012-13,660,Fulton County,383,McClarin Alternative School,All Students,Combined,1295267,86575,6913,10,1443,1592,997
2012-13,660,Fulton County,383,McClarin Alternative School,All Students,Mathematics,1295267,86626,6930,10,486,540,331
2012-13,660,Fulton County,383,McClarin Alternative School,All Students,Reading,1295267,86602,6914,10,486,527,348
2012-13,660,Fulton County,383,McClarin Alternative School,All Students,Writing,1295267,86498,6894,10,471,525,318
2012-13,660,Fulton County,386,Independence Alternative School,All Students,Combined,1295267,86575,6913,40,1443,1592,1349
2012-13,660,Fulton County,386,Independence Alternative School,All Students,Mathematics,1295267,86626,6930,40,486,540,439
2012-13,660,Fulton County,386,Independence Alternative School,All Students,Reading,1295267,86602,6914,40,486,527,465
2012-13,660,Fulton County,386,Independence Alternative School,All Students,Writing,1295267,86498,6894,41,471,525,446
2012-13,660,Fulton County,392,Chattahoochee High School,All Students,Combined,1295267,86575,6913,575,1443,1592,1674
2012-13,660,Fulton County,392,Chattahoochee High School,All Students,Mathematics,1295267,86626,6930,578,486,540,577
2012-13,660,Fulton County,392,Chattahoochee High School,All Students,Reading,1295267,86602,6914,578,486,527,549
2012-13,660,Fulton County,392,Chattahoochee High School,All Students,Writing,1295267,86498,6894,570,471,525,549
2012-13,660,Fulton County,506,Fulton Science Academy High School,All Students,Combined,1295267,86575,6913,45,1443,1592,1603
2012-13,660,Fulton County,506,Fulton Science Academy High School,All Students,Mathematics,1295267,86626,6930,45,486,540,540
2012-13,660,Fulton County,506,Fulton Science Academy High School,All Students,Reading,1295267,86602,6914,45,486,527,536
2012-13,660,Fulton County,506,Fulton Science Academy High School,All Students,Writing,1295267,86498,6894,45,471,525,527
2012-13,660,Fulton County,691,Tri-Cities High School,All Students,Combined,1295267,86575,6913,147,1443,1592,1292
2012-13,660,Fulton County,691,Tri-Cities High School,All Students,Mathematics,1295267,86626,6930,147,486,540,426
2012-13,660,Fulton County,691,Tri-Cities High School,All Students,Reading,1295267,86602,6914,148,486,527,433
2012-13,660,Fulton County,691,Tri-Cities High School,All Students,Writing,1295267,86498,6894,147,471,525,434
2012-13,660,Fulton County,910,Johns Creek High School,All Students,Combined,1295267,86575,6913,596,1443,1592,1710
2012-13,660,Fulton County,910,Johns Creek High School,All Students,Mathematics,1295267,86626,6930,600,486,540,588
2012-13,660,Fulton County,910,Johns Creek High School,All Students,Reading,1295267,86602,6914,601,486,527,558
2012-13,660,Fulton County,910,Johns Creek High School,All Students,Writing,1295267,86498,6894,588,471,525,564
2012-13,660,Fulton County,1110,Langston Hughes High School,All Students,Combined,1295267,86575,6913,343,1443,1592,1242
2012-13,660,Fulton County,1110,Langston Hughes High School,All Students,Mathematics,1295267,86626,6930,341,486,540,412
2012-13,660,Fulton County,1110,Langston Hughes High School,All Students,Reading,1295267,86602,6914,344,486,527,423
2012-13,660,Fulton County,1110,Langston Hughes High School,All Students,Writing,1295267,86498,6894,344,471,525,408
2012-13,660,Fulton County,3066,Riverwood International Charter School,All Students,Combined,1295267,86575,6913,438,1443,1592,1574
2012-13,660,Fulton County,3066,Riverwood International Charter School,All Students,Mathematics,1295267,86626,6930,441,486,540,526
2012-13,660,Fulton County,3066,Riverwood International Charter School,All Students,Reading,1295267,86602,6914,437,486,527,528
2012-13,660,Fulton County,3066,Riverwood International Charter School,All Students,Writing,1295267,86498,6894,436,471,525,520
2012-13,660,Fulton County,4062,North Springs High School,All Students,Combined,1295267,86575,6913,367,1443,1592,1565
2012-13,660,Fulton County,4062,North Springs High School,All Students,Mathematics,1295267,86626,6930,366,486,540,517
2012-13,660,Fulton County,4062,North Springs High School,All Students,Reading,1295267,86602,6914,367,486,527,529
2012-13,660,Fulton County,4062,North Springs High School,All Students,Writing,1295267,86498,6894,367,471,525,518
2012-13,660,Fulton County,5069,Westlake High School,All Students,Combined,1295267,86575,6913,401,1443,1592,1343
